X,Y,OBJECTID,AGENCY,PROJECT_TITLE,ADDRESS,MAR_MATCHADDRESS,LABEL,YEAR,XCOORD,YCOORD,MAR_ID,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9300106797159,38.8953045319311,491,DMPED,"Lincoln Heights, Richardson Dwellings",400 50th Street NE,400 50TH STREET NE,2,2014,406071.74,136385.53,28532,CapitalProjectsPt_395,{DD9C3EDB-A954-45DF-ADEE-6AEA8216D02B},,,,
-76.9300106797159,38.8953045319311,492,EB0 - DMPED,"Lincoln Heights, Richardson Dweelings",400 50TH STREET NE,400 50TH STREET NE,2,2013,406071.74,136385.53,28532,CapitalProjectsPt_335,{647CF216-43EE-42F2-853E-CF9CFC9C5CDA},,,,
-76.9300106797159,38.8953045319311,493,EB0,"LINCOLN HEIGHTS, RICHARDSON DWELLINGS",400 50TH STREET NE,400 50TH STREET NE,,2011,406071.74,136385.53,28532,CapitalProjectsPt_235,{16005A51-179B-4972-ADEF-5DB24802710C},,,,
-76.9300106797159,38.8953045319311,494,DMPED,"Lincoln Heights, Richardson Dwellings",400 50TH STREET NE,400 50TH STREET NE,6,2016,406071.74,136385.53,28532,CapitalProjectsPt_462,{CF02D826-8F3C-43F4-9B85-33A483433445},,,,
-76.9300106797159,38.8953045319311,495,DMPED,"Lincoln Heights, Richardson Dwellings",400 50TH STREET NE,400 50TH STREET NE,3,2017,406072.7,136387.31,28532,CapitalProjectsPt_493,{332567DB-8FB7-4318-A036-195E15589618},,,,
-76.9300106797159,38.8953045319311,496,DMPED,"Lincoln Heights, Richardson Dwellings",400 50TH STREET NE,400 50TH STREET NE,3,2018,406071.74,136385.53,28532,CapitalProjectsPt_558,{A08A4255-A608-4643-9337-8401DDF1B4BD},,,,
-76.9491734748652,38.8951164911437,497,KA0 - DDOT,Street Cars - Benning Road NE/Minnesota Ave,,,4,2013,404410.32,136366.25,,CapitalProjectsPt_332,{D477869C-47D1-48A0-9D42-119B0DE0F1BA},,,,
-76.9963612725686,38.8944143344229,498,CE0,NORTHEAST LIBRARY,330 7TH STREET NE,330 7TH STREET NE,,2011,400315.86,136284.39,37106,CapitalProjectsPt_227,{4C6B01AB-62B0-4396-A7CA-359982153222},,,,
-77.0165446181518,38.894321243667,499,AM0,PUBLIC SAFETY HEADQUARTERS AT 300 INDIANA AVE,300 INDIANA AVENUE NW,300 INDIANA AVENUE NW,,2010,398564.94,136274.18,279642,CapitalProjectsPt_60,{707787DC-388D-4EA0-B8F6-87D8C4BCB1FE},,,,
-76.9253417882056,38.8941384804211,500,EB0,"LINCOLN HEIGHTS, RICHARDSON DWELLINGS",5231 CLOUD PLACE NE,5231 CLOUD PLACE NE,,2011,406476.87,136256.41,148821,CapitalProjectsPt_234,{C3BAB01A-000B-4AF3-A704-069E41E82CE3},,,,
-76.9384709027637,38.8935614900941,501,DCPS,Smothers Elementary School,4400 BROOKS STREET NE,4400 BROOKS STREET NE,23,2017,405337.95,136191.51,294596,CapitalProjectsPt_487,{B89C752B-B68C-4E38-995B-24F9D655D711},,,,
-76.9384709027637,38.8935614900941,502,DCPS,Smothers Elementary School,4400 BROOKS STREET NE,4400 BROOKS STREET NE,34,2021,405337.95,136191.51,294596,CapitalProjectsPt_742,{E75E189D-6DFD-401F-965A-AEF048502136},,,,
-76.9384709027637,38.8935614900941,503,DCPS,Smothers Elementary School,4400 BROOKS STREET NE,4400 BROOKS STREET NE,28,2016,405337.95,136191.51,294596,CapitalProjectsPt_424,{458F63EE-DA07-4B55-B743-F7EBC0F44FCE},,,,
-76.9384709027637,38.8935614900941,504,DCPS,Smothers Elementary School,4400 BROOKS STREET NE,4400 BROOKS STREET NE,29,2015,405337.95,136191.51,294596,CapitalProjectsPt_160,{C89CFADE-3EB0-49A0-9EB1-27C9B2E66A6E},,,,
-76.9384709027637,38.8935614900941,505,DCPS,Smothers Elementary School,4400 BROOKS STREET NE,4400 BROOKS STREET NE,26,2019,405337.95,136191.51,294596,CapitalProjectsPt_610,{6B3FBB22-32FF-48C9-B6FE-C9A8FACAEEAE},,,,
-76.9384709027637,38.8935614900941,506,DCPS,Smothers Elementary School,4400 BROOKS STREET NE,4400 BROOKS STREET NE,29,2020,405337.95,136191.51,294596,CapitalProjectsPt_684,{1D270882-CA3C-4D22-B672-52BCB092503C},,,,
-76.9384709027637,38.8935614900941,507,DCPS,Smothers Elementary School,4400 BROOKS STREET NE,4400 BROOKS STREET NE,22,2018,405337.95,136191.51,294596,CapitalProjectsPt_548,{B0AD514E-A72B-4397-BA31-7B3CC4C0774F},,,,
-76.999860269867,38.892903777306,508,District of Columbia Public Schools,Peabody Elementary School,425 C St. NE,425 C St. NE,19,2012,400012.32,136116.7,288145,CapitalProjectsPt_265,{9C9A2B6F-E021-462C-B942-A6A642FE9935},,,,
-76.99986025834,38.892903777306,509,,PHASE 1,425 C STREET NE,425 C STREET NE,,2010,400012.3205,136116.7,288145,CapitalProjectsPt_91,{F051A34C-3893-49EC-9AE0-0679DEC773C9},,,,
-76.9428875828644,38.8924912860856,510,KT0,UPGRADE TO DPW FUELING SITES,100 42ND STREET NE,100 42ND STREET NE,,2011,404954.87,136072.46,294469,CapitalProjectsPt_135,{ED8E2912-54DC-4753-8B77-BFE6DABD3161},,,,
-76.9789801957298,38.8924389462993,511,DCPS,Eliot-Hine Middle School,1830 CONSTITUTION AVENUE NE,1830 CONSTITUTION AVENUE NE,9,2018,401823.73,136065.31,286499,CapitalProjectsPt_535,{65543F26-4E33-4DB6-AD3A-64BD7BF23AE2},,,,
-76.9789801957298,38.8924389462993,512,DCPS,Eliot-Hine Middle School,1830 CONSTITUTION AVENUE NE,1830 CONSTITUTION AVENUE NE,10,2017,401823.73,136065.31,286499,CapitalProjectsPt_488,{07AB7AF7-2949-4F76-85CA-B5BEAF79CB03},,,,
-76.9789801957298,38.8924389462993,513,DCPS,Eliot-Hine Middle School,1830 CONSTITUTION AVENUE NE,1830 CONSTITUTION AVENUE NE,12,2020,401823.73,136065.31,286499,CapitalProjectsPt_677,{3F63E2A7-EAFA-47B9-BA25-9501C3CF1B88},,,,
-76.9789801957298,38.8924389462993,514,DCPS,Eliot-Hine Middle School,1830 CONSTITUTION AVENUE NE,1830 CONSTITUTION AVENUE NE,10,2015,401823.73,136065.31,286499,CapitalProjectsPt_161,{BCE71B91-1397-4EBF-9C98-356354DA10A5},,,,
-76.9789801957298,38.8924389462993,515,DCPS,Eliot-Hine Middle School,1830 CONSTITUTION AVENUE NE,1830 CONSTITUTION AVENUE NE,10,2016,401823.73,136065.31,286499,CapitalProjectsPt_425,{5A6D12F2-0EA3-4820-8DF0-35E61F446E7D},,,,
-76.9789801957298,38.8924389462993,516,DCPS,Eliot-Hine Middle School,1830 CONSTITUTION AVENUE NE,1830 CONSTITUTION AVENUE NE,16,2021,401823.73,136065.31,286499,CapitalProjectsPt_738,{E9FE6906-6C66-4C01-AEB9-7318F3C6C74C},,,,
-76.9789801957298,38.8924389462993,517,DCPS,Eliot-Hine Middle School,1830 CONSTITUTION AVENUE NE,1830 CONSTITUTION AVENUE NE,11,2019,401823.73,136065.31,286499,CapitalProjectsPt_598,{7D8A64B7-48F3-463C-A284-192B68A0CEC8},,,,
-76.9886597803854,38.8921926467211,518,DCPS,Maury Elementary School,1250 CONSTITUTION AVENUE NE,1250 CONSTITUTION AVENUE NE,19,2015,400984,136037.82,294511,CapitalProjectsPt_183,{6716F647-AD73-4F0E-8376-79BAD0779307},,,,
-76.9886597803854,38.8921926467211,519,DCPS,Maury Elementary School,1250 CONSTITUTION AVENUE NE,1250 CONSTITUTION AVENUE NE,21,2020,400984,136037.82,294511,CapitalProjectsPt_682,{FD4C029A-90BB-45A0-9618-0D49123EE7F6},,,,
-76.9886597803854,38.8921926467211,520,DCPS,Maury Elementary School,1250 CONSTITUTION AVENUE NE,1250 CONSTITUTION AVENUE NE,19,2016,400984,136037.82,294511,CapitalProjectsPt_439,{3D1DE61A-DFBC-4687-928B-EF02007353E3},,,,
-76.9886597803854,38.8921926467211,521,DCPS,Maury Elementary School,1250 CONSTITUTION AVENUE NE,1250 CONSTITUTION AVENUE NE,20,2019,400984,136037.82,294511,CapitalProjectsPt_606,{1FF4714D-ADA7-4DD4-83F4-81C72C166A7B},,,,
-76.9886597803854,38.8921926467211,522,DCPS,Maury Elementary School,1250 CONSTITUTION AVENUE NE,1250 CONSTITUTION AVENUE NE,17,2017,400979.76,136065.13,294511,CapitalProjectsPt_506,{DC92C40B-934D-44EA-B349-06657966D080},,,,
-76.9886597803854,38.8921926467211,523,DCPS,Maury Elementary School,1250 CONSTITUTION AVENUE NE,1250 CONSTITUTION AVENUE NE,18,2018,400984,136037.82,294511,CapitalProjectsPt_544,{8041C25C-B793-457F-92ED-4FF88CAC3BC9},,,,
-76.9886597688584,38.89219264672,524,,PHASE 1,1250 CONSTITUTION AVENUE NE,1250 CONSTITUTION AVENUE NE,,2010,400984.0005,136037.82,294511,CapitalProjectsPt_113,{B3959A70-FE2D-46E7-9F84-288166B5CE79},,,,
-76.9123069148099,38.8917801732818,525,DPR,Marvin Gaye Recreation Center,6201 Nannie Helen Burroughs Ave NE,6201 BANKS PLACE NE,10,2015,407607.38,135995.36,288795,CapitalProjectsPt_199,{AF1C8CE2-51C3-4152-881E-573B24021F41},,,,
-76.9123069148099,38.8917801732818,526,DPR,Marvin Gaye Recreation Center,6201 BANKS PLACE NE,6201 BANKS PLACE NE,10,2016,407603.16,135991.05,288795,CapitalProjectsPt_411,{9FC327D9-C2D8-45DA-A969-1DC03769EC4C},,,,
-76.9123130154538,38.8917777906414,527,HA0,MARVIN GAYE RECREATION CENTER,,,,2010,407607.38,135995.36,,CapitalProjectsPt_42,{F07BE9DC-13DC-4880-BC97-19237566D445},,,,
-76.9123130154538,38.8917777906414,528,DPR,Marvin Gaye Recreation Center,"6201 Banks Place, NE
",,9,2014,407607.38,135995.36,288795,CapitalProjectsPt_355,{65AC92ED-275E-4F7D-B3C2-313E9947D286},,,,
-76.9123130154538,38.8917777906414,529,HA0 - DPR,Marvin Gaye Recreation Center,6201 BANKS PLACE NE,6201 BANKS PLACE NE,6,2013,407607.38,135995.36,288795,CapitalProjectsPt_347,{4CA2CBE4-BD1A-481E-BF40-B0122F702AF6},,,,
-76.9333203603483,38.8907011169559,530,FB0,ENGINE COMPANY 30 RENOVATION,50 49TH STREET NE,50 49TH STREET NE,,2010,405785,135874.3,156317,CapitalProjectsPt_30,{8B20AC24-1827-4F17-9B1D-BD62DF034159},,,,
-76.9796865584152,38.8904101151262,531,,GENERAL MODERNIZATIONS - HIGH SCHOOLS,1700 EAST CAPITOL STREET NE,1700 EAST CAPITOL STREET NE,,2010,401762.5005,135840.08,289529,CapitalProjectsPt_101,{4D5CE580-251B-4748-B137-7B89EE75D88E},,,,
-76.9217452577811,38.889487290641,532,,PHASE 1,5601 EAST CAPITOL STREET SE,5601 EAST CAPITOL STREET SE,,2010,406789.31436612,135740.35318,294610,CapitalProjectsPt_211,{BB6D122A-55EB-4AF5-B286-7C2D4C13BD02},,,,
-76.9295794737436,38.8889622862999,533,DCPL,Capitol View Library,5001 CENTRAL AVENUE SE,5001 CENTRAL AVENUE SE,1,2018,406109.69,135681.52,15509,CapitalProjectsPt_580,{8DB17287-27F0-482F-96E5-DCF69466130F},,,,
-76.9295794737436,38.8889622862999,534,CE0,NEW CAPITOL VIEW LIBRARY,5001 CENTRAL AVENUE SE,5001 CENTRAL AVENUE SE,,2011,406109.69,135681.52,15509,CapitalProjectsPt_230,{F708568C-E014-4A30-B370-C209D2A363D8},,,,
-76.9297211188651,38.888883413151,535,DCPL,Capitol View Library,5001 CENTRAL AVE SE,5001 CENTRAL AVENUE SE,1,2014,406109.69,135681.52,15509,CapitalProjectsPt_402,{E2E7F64B-36B9-4023-83D3-2942C8125F05},,,,
-76.9482465843611,38.8888482733582,536,DPR,Benning Stoddert Modernization,100 Stoddert Pl SE,100 STODDERT PLACE SE,3,2015,404490.19,135667.78,295821,CapitalProjectsPt_139,{EEDB3E1B-C1AA-41F1-896A-432814B89705},,,,
-76.9482465843611,38.8888482733582,537,DPR,Benning Stoddert Modernization,100 Stoddert Pl SE,100 STODDERT PLACE SE,2,2014,404490.19,135667.78,295821,CapitalProjectsPt_352,{58012F35-F31D-4F4C-8EB9-1F5F93FD103A},,,,
-76.977257880252,38.8875967114019,538,DMPED,Hill East Redevelopment,19TH STREET SE AND INDEPENDENCE AVENUE SE,19TH STREET SE AND INDEPENDENCE AVENUE SE,2,2017,401973.27999978,135527.8199952,900776,CapitalProjectsPt_494,{949C2B7C-C189-4CF5-A9D7-D8187C2843FF},,,,
-76.977257880252,38.8875967114019,539,DMPED,Hill East Redevelopment,19th Street SE and Independence Avenue SE,19TH STREET SE AND INDEPENDENCE AVENUE SE,4,2021,401973.27999978,135527.8199952,900776,CapitalProjectsPt_746,{8D99B069-48ED-41F1-B8BA-475FE19EC86B},,,,
-76.977257880252,38.8875967114019,540,DMPED,Hill East Redevelopment,19TH STREET SE AND INDEPENDENCE AVENUE SE,19TH STREET SE AND INDEPENDENCE AVENUE SE,7,2016,401973.28,135527.819995,900776,CapitalProjectsPt_463,{0914DABC-8B3A-4D0F-82BE-0C84FE4FBF8D},,,,
-76.977257880252,38.8875967114019,541,DMPED,Hill East Redevelopment,19TH STREET SE AND INDEPENDENCE AVENUE SE,19TH STREET SE AND INDEPENDENCE AVENUE SE,3,2019,401973.27999978,135527.8199952,900776,CapitalProjectsPt_619,{92CA876D-6CDC-4B81-BDDF-018ADB53A8CE},,,,
-76.977257880252,38.8875967114019,542,DMPED,Hill East Redevelopment,19TH STREET SE AND INDEPENDENCE AVENUE SE,19TH STREET SE AND INDEPENDENCE AVENUE SE,2,2018,401973.27999978,135527.8199952,900776,CapitalProjectsPt_559,{FCAB610C-9EC9-4380-B2E2-DF3105020585},,,,
-76.977257880252,38.8875967114019,543,DMPED,Hill East Redevelopment,19th Street SE and Independence Avenue SE,19TH STREET SE AND INDEPENDENCE AVENUE SE,2,2015,401973.27999978,135527.8199952,900776,CapitalProjectsPt_169,{B6AF7DD7-438F-40ED-AA33-05ED84007341},,,,
-76.977257880252,38.8875967114019,544,DMPED,Hill East Redevelopment,19TH STREET SE AND INDEPENDENCE AVENUE SE,19TH STREET SE AND INDEPENDENCE AVENUE SE,2,2020,401973.27999978,135527.8199952,900776,CapitalProjectsPt_692,{31A121D7-29FE-4426-B403-E2852315E70C},,,,
-76.9399369396562,38.8872476506336,545,GA0 - DCPS,Plummer ES Renovation/Modernization,4601 TEXAS AVENUE SE,4601 TEXAS AVENUE SE,15,2013,405211.23,135490.54,19536,CapitalProjectsPt_319,{1D14166E-F8F9-43C9-864F-7F641BEDA765},,,,
-76.9399369281301,38.8872476506276,546,,PHASE 1,4601 TEXAS AVENUE SE,4601 TEXAS AVENUE SE,,2010,405211.2305,135490.54,19536,CapitalProjectsPt_97,{3E7E34BD-6B53-4225-B956-6EEF85735931},,,,
-76.9323544357855,38.8864328410713,547,DCPL,Capitol View Library,220 49TH STREET SE,220 49TH STREET SE,1,2020,405869.15,135400.55,317767,CapitalProjectsPt_669,{5F838EC3-E15A-41B1-A2B5-D1A187F77B52},,,,
-76.930798754934,38.885961872242,548,,PHASE 1,219 50TH STREET SE,219 50TH STREET SE,,2010,406004.1605,135348.37,294474,CapitalProjectsPt_126,{6B628454-77CE-4C62-9E3B-EFE66AC9F949},,,,
-76.9829458538343,38.8855476428195,549,FB0,ENGINE COMPANY 8 RENOVATION,1520 C STREET SE,1520 C STREET SE,,2010,401479.84,135300.25,289723,CapitalProjectsPt_22,{9B3AAFAF-F91F-45D0-934F-8F49986B20A1},,,,
-76.9807676322895,38.8853592094503,550,DPR,17th and C Street SE Triangle Park Playground,17TH STREET SE AND C STREET SE,17TH STREET SE AND C STREET SE,1,2020,401668.8300155,135279.37001097,904070,CapitalProjectsPt_729,{0AA9ECA3-CD9F-44F8-99DF-A59128A349B1},,,,
-76.9807676322895,38.8853592094503,551,DPR,17th and C Street SE Triangle Park Playground, C STREET SE AND 17TH STREET SE, C STREET SE AND 17TH STREET SE,1,2021,401668.8300155,135279.37001097,,CapitalProjectsPt_773,{64DA7AAA-59CF-4989-A179-D59D87D60927},,,,
-76.984986008839,38.8851781286995,552,GA0 - DCPS,Payne ES Renovation/Modernization,1445 C STREET SE,1445 C STREET SE,14,2013,401302.84,135259.2,289721,CapitalProjectsPt_318,{07E0EECD-CBDA-4EDA-94AA-5BEC170B60A2},,,,
-76.9841971799479,38.8851400993526,553,,PHASE 1,305 15TH STREET SE,305 15TH STREET SE,,2010,401371.2805,135254.99,294478,CapitalProjectsPt_67,{AE719963-2E3E-4086-B7B4-26C130BF3E7B},,,,
-77.0014621329234,38.8848086594861,554,DCPS,Brent Elementary School Modernization,"301 NORTH CAROLINA AVENUE SE
","301 NORTH CAROLINA AVENUE SE
",4,2019,399873.34,135218.08,294479,CapitalProjectsPt_660,{B77CC1F4-B010-4476-8CE9-FF2A013F4680},,,,
-77.0014621329234,38.8848086594861,555,DCPS,Brent Elementary School,301 NORTH CAROLINA AVENUE SE,301 NORTH CAROLINA AVENUE SE,8,2021,399873.34,135218.08,294479,CapitalProjectsPt_786,{2978C7E3-489C-4116-86DD-F779D56F63E4},,,,
-76.9805711793657,38.8842831253915,556,DPR,Hill East Parks,"1700 D STREET SE
","1700 D STREET SE
",12,2019,401685.9,135159.92,57992,CapitalProjectsPt_662,{9954D938-04BC-4129-94A2-C8819A833545},,,,
-76.996517740395,38.8840919097,557,DCPL,Southeast Library,403 7TH STREET SE,403 7TH STREET SE,3,2019,400302.33,135138.52,280068,CapitalProjectsPt_592,{82FFA101-E275-4651-BFB8-BB3DFE173C20},,,,
-76.996517740395,38.8840919097,558,DCPL,Southeast Library,403 7TH STREET SE,403 7TH STREET SE,5,2016,400302.33,135138.52,280068,CapitalProjectsPt_451,{D752D084-BF55-4639-8364-7998B0EFB7EF},,,,
-76.996517740395,38.8840919097,559,DCPL,Southeast Library,403 7TH STREET SE,403 7TH STREET SE,3,2017,400302.33,135138.52,280068,CapitalProjectsPt_522,{538BFCEF-EAB6-440E-A3A1-CEF036556055},,,,
-76.996517740395,38.8840919097,560,DCPL,Southeast Library,403 7TH STREET SE,403 7TH STREET SE,3,2020,400302.33,135138.52,280068,CapitalProjectsPt_672,{BF9477ED-FC74-4919-9E4A-67839880FAC4},,,,
-76.996517740395,38.8840919097,561,DCPL,Southeast Library,403 7th St SE,403 7TH STREET SE,5,2015,400302.33,135138.52,280068,CapitalProjectsPt_205,{A83AF5A5-30CC-41A6-B1CB-491C5AA8BB3C},,,,
-76.996517740395,38.8840919097,562,DPR,Southeast Library ,403 7th St. SE,403 7TH STREET SE,13,2015,400302.33,135138.52,280068,CapitalProjectsPt_141,{41E14C76-5E01-49DA-A1FD-14BA82882387},,,,
-76.996517740395,38.8840919097,563,DCPL,Southeast Library ,403 7th St. SE,403 7TH STREET SE,6,2014,400302.33,135138.52,280068,CapitalProjectsPt_401,{507B1D5F-AF99-4F5B-AFF7-0A02CFD453E1},,,,
-76.996517740395,38.8840919097,564,DCPL,Southeast Library,403 7TH STREET SE,403 7TH STREET SE,4,2018,400302.33,135138.52,280068,CapitalProjectsPt_528,{1B247B23-A0BE-4328-B8C2-B36456BE3301},,,,
-76.9338144042575,38.8839684424846,565,,MODERNIZATIONS UNDERWAY,4650 BENNING ROAD SE,4650 BENNING ROAD SE,,2010,405742.68060279,135126.89042922,288259,CapitalProjectsPt_216,{BBC57601-D6A3-4D17-9C38-C5BBC7BC1095},,,,
-76.9261177590204,38.8836062846024,566,DCPS,C.W. Harris Elementary School,301 53RD STREET SE,301 53RD STREET SE,6,2017,406410.5,135087.2,289801,CapitalProjectsPt_498,{93E7469E-877B-403F-A099-9A04CD2AFCD7},,,,
-76.9261177590204,38.8836062846024,567,DCPS,C.W. Harris Elementary School,301 53RD STREET SE,301 53RD STREET SE,6,2019,406410.5,135087.2,289801,CapitalProjectsPt_595,{7CC0E375-3068-4428-AECB-3569A41CDF98},,,,
-76.9261177590204,38.8836062846024,568,DCPS,C.W. Harris Elementary School,301 53RD STREET SE,301 53RD STREET SE,5,2016,406410.5,135087.2,289801,CapitalProjectsPt_431,{63FA4FB7-6978-4050-AD5A-60EB02B547B2},,,,
-76.9261177590204,38.8836062846024,569,DCPS,C.W. Harris Elementary School,301 53RD STREET SE,301 53RD STREET SE,8,2020,406410.5,135087.2,289801,CapitalProjectsPt_675,{7878A420-AC76-4107-9E71-26543F1BA705},,,,
-76.9261177590204,38.8836062846024,570,DCPS,C.W. Harris Elementary School,301 53RD STREET SE,301 53RD STREET SE,5,2015,406410.5,135087.2,289801,CapitalProjectsPt_175,{99C6AD76-4AEE-48EF-BDF3-52C9381D33D8},,,,
-76.9261177590204,38.8836062846024,571,DCPS,C.W. Harris Elementary School,301 53RD STREET SE,301 53RD STREET SE,5,2018,406410.5,135087.2,289801,CapitalProjectsPt_532,{B16298B1-B9EB-4A21-BCB3-8A3FEEE2E0D4},,,,
-76.9261195351385,38.8836051416604,572,,PHASE 1,301 53RD STREET SE,301 53RD STREET SE,,2010,406410.3455,135087.073,289801,CapitalProjectsPt_74,{F02CA0B5-991E-4AEB-9E68-E7F635B48DB2},,,,
-77.0193913665933,38.8836169607813,573,Fire & Emergency Medical Services,Engine 13 - Major Renovations,450 6TH Street SW,450 6TH Street SW,7,2012,398317.42,135085.66,294488,CapitalProjectsPt_296,{E977C532-DDE2-4FFF-8771-9D676CA6C82D},,,,
-77.017854419828,38.8835574802671,574,AM0,CONSOLIDATED FORENSICS LABORATORY,415 4TH STREET SW,415 4TH STREET SW,,2010,398451.08,135079.34,294484,CapitalProjectsPt_8,{823B857E-3524-40C1-985E-DA99E1A44923},,,,
-76.9899990487253,38.8834744591022,575,DCPS,Watkins Elementary School,420 12TH STREET SE,420 12TH STREET SE,35,2015,400867.92,135070.02,294486,CapitalProjectsPt_153,{4F8E993B-6093-44C7-AED3-6C095F2AEE9F},,,,
-76.9899990487253,38.8834744591022,576,DCPS,Watkins Elementary School,420 12TH STREET SE,420 12TH STREET SE,34,2016,400867.92,135070.02,294486,CapitalProjectsPt_417,{9A3CC384-5555-45CD-A20F-29195B913FCC},,,,
-76.9899990487253,38.8834744591022,577,DCPS,Watkins Elementary School,420 12TH STREET SE,420 12TH STREET SE,26,2017,400879.86,135056.92,294486,CapitalProjectsPt_482,{D9E403EA-FCB3-4B57-976C-A798C9E5F128},,,,
-76.9763811914508,38.8834383576134,578,FL0,RENOVATION OF CELL DOORS AND MOTORS,1901 D STREET SE,1901 D STREET SE,,2010,402049.46,135066.23,295133,CapitalProjectsPt_36,{BD829C6D-330C-4130-A339-E4E1D274BB1A},,,,
-76.9898614507209,38.8833564373754,579,DPR,Watkins ES Playground,420 12TH STREET SE,420 12TH STREET SE,22,2021,400879.86,135056.92,294486,CapitalProjectsPt_798,{150E06DA-F7D7-4D17-BD60-E4C963E9DDA2},,,,
-76.9946391254893,38.8832670307678,580,FB0,ENGINE COMPANY 18 RENOVATION,414 8TH STREET SE,414 8TH STREET SE,,2010,400465.33,135046.96,280007,CapitalProjectsPt_24,{B0C3EEBB-4B0A-4F84-9618-8468FE4D029F},,,,
-76.9575749766106,38.8830905419481,581,DCPS,Kimball Elementary School,3375 MINNESOTA AVENUE SE,3375 MINNESOTA AVENUE SE,15,2018,403681.18,135028.21,294565,CapitalProjectsPt_541,{810ABCB0-A9BD-490D-96BB-4A9998C2C38E},,,,
-76.9575749766106,38.8830905419481,582,DCPS,Kimball Elementary School,3375 MINNESOTA AVENUE SE,3375 MINNESOTA AVENUE SE,16,2015,403681.18,135028.21,294565,CapitalProjectsPt_190,{EA4185A2-0F57-4AA3-91DE-2A19BD50CD1A},,,,
-76.9575749766106,38.8830905419481,583,DCPS,Kimball Elementary School,3375 MINNESOTA AVENUE SE,3375 MINNESOTA AVENUE SE,18,2019,403681.18,135028.21,294565,CapitalProjectsPt_604,{651529A3-F906-4643-9072-BBFAD4A69D01},,,,
-76.9575749766106,38.8830905419481,584,DCPS,Kimball Elementary School,3375 MINNESOTA AVENUE SE,3375 MINNESOTA AVENUE SE,16,2016,403681.18,135028.21,294565,CapitalProjectsPt_446,{AD2E4796-27C7-4E29-858F-8C74E532540C},,,,
-76.9575749766106,38.8830905419481,585,DCPS,Kimball Elementary School,3375 MINNESOTA AVENUE SE,3375 MINNESOTA AVENUE SE,15,2017,403676.68,135018.92,294565,CapitalProjectsPt_511,{F1CAD263-909D-49CB-A9CA-870F3C88E240},,,,
-76.9575749650851,38.8830905419439,586,,PHASE 1,3375 MINNESOTA AVENUE SE,3375 MINNESOTA AVENUE SE,,2010,403681.1805,135028.21,294565,CapitalProjectsPt_90,{07C763AC-8B1E-46C3-A9ED-9078F010B851},,,,
-76.9493746455557,38.8825510061256,587,DPR,Fort Dupont Ice Arena,3779 Ely Pl SE,3779 ELY PLACE SE,6,2015,404392.71,134968.68,301486,CapitalProjectsPt_204,{66273F11-1B8A-47DA-B617-BC77ACEC2123},,,,
-76.9493746455557,38.8825510061256,588,DPR,Fort Dupont Ice Arena, 3779 ELY PLACE SE, 3779 ELY PLACE SE,7,2018,404392.71,134968.68,3779,CapitalProjectsPt_587,{70269160-CFC3-4D60-9EA7-97A19CAC2F0E},,,,
-76.9493746455557,38.8825510061256,589,DPR,Fort Dupont Ice Arena,3779 ELY PLACE SE,3779 ELY PLACE SE,6,2017,404396.36,134967.88,301486,CapitalProjectsPt_521,{CBEE9318-E7B3-4D83-9DF3-ADDF643419D8},,,,
-76.9493746455557,38.8825510061256,590,HA0 - DPR,Fort Dupont Ice Arena Replacement,3779 ELY PLACE SE,3779 ELY PLACE SE,3,2013,404392.71,134968.68,301486,CapitalProjectsPt_344,{B03E4DB1-C0EF-4D11-A4DC-B7A04284886A},,,,
-76.9493746455557,38.8825510061256,591,DPR,Fort Dupont Ice Arena,3779 ELY PLACE SE,3779 ELY PLACE SE,9,2021,404392.71,134968.68,301486,CapitalProjectsPt_765,{36786F8D-A170-49B5-B035-9FF6C5A1200B},,,,
-76.9493746455557,38.8825510061256,592,DPR,Fort Dupont Ice Arena,3779 ELY PLACE SE,3779 ELY PLACE SE,7,2016,404396.36,134967.88,301486,CapitalProjectsPt_408,{5E0BBA1A-8C78-4D5D-B081-B32698D5FDAF},,,,
-76.9493746455557,38.8825510061256,593,DPR,Fort Dupont Ice Arena,3779 ELY PLACE SE,3779 ELY PLACE SE,9,2020,404392.71,134968.68,301486,CapitalProjectsPt_698,{3CECAE97-9179-4BCB-A4B9-FD7F17C2B1A3},,,,
-76.9493743919975,38.8825510060157,594,DPR,Fort Dupont Ice Arena,3779 Ely Pl SE,3779 ELY PLACE SE,4,2014,404392.71,134968.68,301486,CapitalProjectsPt_369,{6A605DD0-E40B-4E6C-AF7E-C6434836554D},,,,
-76.9920439425051,38.8810918074263,595,DCPS,Tyler Elementary School Playground,1001 G STREET SE,1001 G STREET SE,34,2020,400690.52,134805.51,294505,CapitalProjectsPt_668,{1EC13EF7-4B4A-4CC5-B3C1-9F68AF011B4A},,,,
-76.9920439425051,38.8810918074263,596,DCPS,Tyler Elementary School Playground,1001 G STREET SE,1001 G STREET SE,38,2021,400690.52,134805.51,294505,CapitalProjectsPt_735,{15428B2B-C6DE-4189-9831-2E02B0A6E462},,,,
-76.9920439425051,38.8810918074263,597,DCPS,Tyler Elementary School Playground,1001 G STREET SE,1001 G STREET SE,32,2019,400690.52,134805.51,294505,CapitalProjectsPt_661,{AD0AEA51-B388-43A2-A54E-9C7E2566E9B3},,,,
